source_kind,path,relative_path,extension,size_bytes,sha256,readable,extractor,text_path,chars,status,notes
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26032.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26032.pdf,.pdf,168163,0460f1f2cadb58e9667f8b1b18721c3b4b91c4be9e4b9f7f0dbc14564d06028c,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26032.pdf.2edfe9525a.txt,1293,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26033.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26033.pdf,.pdf,168877,659cd1a4961fe3e8292a70b70b1885c5f2dd20e8bbf586c08d5d4b1dba6d012e,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26033.pdf.b532cbc94a.txt,1098,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26035.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26035.pdf,.pdf,168607,2c5bc6fc82d2c697ce7b88d0d4e68c3938fcd4bdcdba3d30166fc39f308467fa,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26035.pdf.9296047b25.txt,1100,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26039.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26039.pdf,.pdf,168216,6f82bd0ad2f70a694d5332c925727108e4e690ecb32f6e40aa6be2d72d23af3e,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26039.pdf.670ddc813f.txt,1293,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26040.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26040.pdf,.pdf,168105,02c42bcb8cb119166bcb74cf6993f10a504cfdbec30036451e8f6b40eb23f4d9,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26040.pdf.211da42360.txt,1306,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26041.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26041.pdf,.pdf,168761,0ddf791593aa225f83bd5fca984cc5ad2a603c583d901e2b2a400de62ad01142,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26041.pdf.a4379a9691.txt,1407,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26043.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26043.pdf,.pdf,168962,93f6e472fc4db02d8a6803b262deb5df3c692d0c2b78b57a8f275f88054ffa60,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26043.pdf.ef5e39b0af.txt,1220,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26044.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26044.pdf,.pdf,168893,bc6f5d59bb4b43874a7fcc7919c70b934448de44e1dfe5796a107fbdcf5b235c,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26044.pdf.331feddd6c.txt,1223,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26046.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26046.pdf,.pdf,167866,5cd12aedbbf7f7dd84c9347fd7ba6e26183d6216c8fb71eb0162080762f05b40,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26046.pdf.c5e3a15748.txt,1282,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26047.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26047.pdf,.pdf,168239,cbcc3ccc429e55d4c40f61e3ec05c108f62380c0583491c8e28e3341224cc089,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26047.pdf.70670869ae.txt,1354,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26049.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26049.pdf,.pdf,169066,84531856392dcf69b0d1891d9e2c36212a5a4447e895f9e81a9957c1195c60d7,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26049.pdf.7f4b12ee96.txt,1287,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26051.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26051.pdf,.pdf,167858,4d88be1fa9854f762808b6ecd87b71e2d67ee68d2d9381829ccfed581d9eba67,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26051.pdf.bc24483879.txt,1279,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26052.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26052.pdf,.pdf,168233,92d4b47d57c48c90b2ec8ac47ab8e533d6569523ce30bbbd9607e5aeb71b6989,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26052.pdf.1671346cbd.txt,1351,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26053.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26053.pdf,.pdf,167967,465b252e10fd1a86906242ca82aafbd6428dbcfbd7be036c1d9822acf6729d74,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26053.pdf.26273fc837.txt,1025,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26054.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26054.pdf,.pdf,168251,af9d9bc239f7de880ebd0b79eaf33a2678ab08cd468ae0b339755fa37e8bc036,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26054.pdf.7574e936fd.txt,1145,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26057.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26057.pdf,.pdf,167802,f697a7d3e312d2f95af467502e1c732b32d13e37abcc2828308d9362c0d3b311,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26057.pdf.a6672acf19.txt,1026,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26060.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26060.pdf,.pdf,168439,08765d1c6aa72005308a36fee6163f9faf4e95f192231cad9705c90ac2db3014,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26060.pdf.a9046e9852.txt,1097,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26061.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/FDD_Customer_Invoices/INV-25-26061.pdf,.pdf,169046,43f0bf8882b05b94b0cfbf5125ae819c899d94e9884fc208fdef784822f2e8ad,True,pymupdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/ip_expanded_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e_FDD_Customer_Invoices_INV-25-26061.pdf.57a734f696.txt,1283,ok,
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-00124-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-00124-25.pdf,.pdf,354,b0c962407eb39b11816177ee371768b2c39d4d2e23abc5930351c01012497afa,True,skip,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e___MACOSX_FDD_Customer_Invoices_._INV-00124-25.pdf.b54d214fa6.txt,0,ok,macOS metadata file; no substantive content
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-00324-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-00324-25.pdf,.pdf,354,3a0ab4753022e44801e32c2cf0c53c29f85c8c485679ae529231ac4c17c7584c,True,skip,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e___MACOSX_FDD_Customer_Invoices_._INV-00324-25.pdf.cf3a2808b6.txt,0,ok,macOS metadata file; no substantive content
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-00524-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-00524-25.pdf,.pdf,354,3d5d25d6dfecbc1c63056025344d015cf21b54a78e3e58f908d52d7034d8f48e,True,skip,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e___MACOSX_FDD_Customer_Invoices_._INV-00524-25.pdf.dc1d784f3d.txt,0,ok,macOS metadata file; no substantive content
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-00724-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-00724-25.pdf,.pdf,354,58ef51f491aa7aaa16a860f10949eb4270fb8d9018dd5cd63db0ef2670d930a5,True,skip,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e___MACOSX_FDD_Customer_Invoices_._INV-00724-25.pdf.06c45d44a6.txt,0,ok,macOS metadata file; no substantive content
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-00924-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-00924-25.pdf,.pdf,354,ce2088ba97938c38c49782b82e44a67e5dd2c079e766076c2281d70c3eb5eb07,True,skip,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e___MACOSX_FDD_Customer_Invoices_._INV-00924-25.pdf.24833588e8.txt,0,ok,macOS metadata file; no substantive content
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-01024-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-01024-25.pdf,.pdf,354,53d6f4e15754be3af6bca313f12b713837f8936c3ad618eb4c788678b68b77ca,True,skip,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e___MACOSX_FDD_Customer_Invoices_._INV-01024-25.pdf.6c07a92e35.txt,0,ok,macOS metadata file; no substantive content
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-01124-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-01124-25.pdf,.pdf,354,1aa71337f7fd666079fd3b96241762713a392d79bbe3ad4ad91944aa0cd687bc,True,skip,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e___MACOSX_FDD_Customer_Invoices_._INV-01124-25.pdf.0b3656f751.txt,0,ok,macOS metadata file; no substantive content
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-01224-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-01224-25.pdf,.pdf,354,41ff8468cb23358cb9fd883a5d8bf68a1f86e1765ddc9fcf42336e4b2a456fb0,True,skip,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e___MACOSX_FDD_Customer_Invoices_._INV-01224-25.pdf.b8e92eba8d.txt,0,ok,macOS metadata file; no substantive content
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-01324-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-01324-25.pdf,.pdf,354,dd6d155c1b29bb1e63a89a8df706908c3219ec19d97bcb3c96a3cea116290ac0,True,skip,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e___MACOSX_FDD_Customer_Invoices_._INV-01324-25.pdf.6c41c3b00e.txt,0,ok,macOS metadata file; no substantive content
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-01624-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-01624-25.pdf,.pdf,354,5c336004f7edbbf92355ef66055919be6b4de136f67b0560670b6df4281f8709,True,skip,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e___MACOSX_FDD_Customer_Invoices_._INV-01624-25.pdf.638928badc.txt,0,ok,macOS metadata file; no substantive content
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-01724-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-01724-25.pdf,.pdf,354,ac213487dca55a53b4b9822bf002bd578ef0806a90ff310b498c2cb5b41991f5,True,skip,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e___MACOSX_FDD_Customer_Invoices_._INV-01724-25.pdf.81fdba2d25.txt,0,ok,macOS metadata file; no substantive content
zip-expanded,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-02124-25.pdf,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/zip_expanded/Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e/__MACOSX/FDD_Customer_Invoices/._INV-02124-25.pdf,.pdf,354,973af70ff02038d98fbf24d4a62a5f34371c8f0d53ce981a24fd656f479d4ad9,True,skip,/Users/basethesis/Desktop/benchmark_hermes-fabric/DD/Vlayx_DD_work/extracted_text/_Client_Inputs_1._Valyx_FDD_Input_FDD_Customer_Invoices.zip.604330be7e___MACOSX_FDD_Customer_Invoices_._INV-02124-25.pdf.ffd460cf62.txt,0,ok,macOS metadata file; no substantive content
